mub[[27]]	T[[4]]	Indeterminate
mub[[28]]	T[[4]]	Indeterminate
mub[[29]]	T[[4]]	Indeterminate
mub[[30]]	T[[4]]	Indeterminate
mub[[31]]	T[[4]]	Indeterminate
mub[[32]]	T[[4]]	Indeterminate
mub[[33]]	T[[4]]	Indeterminate
mub[[34]]	T[[4]]	Indeterminate
mub[[35]]	T[[4]]	Indeterminate
mub[[36]]	T[[4]]	Indeterminate
mub[[37]]	T[[4]]	Indeterminate
mub[[38]]	T[[4]]	Indeterminate
mub[[39]]	T[[4]]	Indeterminate
mub[[40]]	T[[4]]	Indeterminate
mub[[41]]	T[[4]]	Indeterminate
mub[[42]]	T[[4]]	Indeterminate
mub[[43]]	T[[4]]	Indeterminate
mub[[44]]	T[[4]]	Indeterminate
mub[[45]]	T[[4]]	Indeterminate
mub[[46]]	T[[4]]	Indeterminate
mub[[47]]	T[[4]]	Indeterminate
mub[[48]]	T[[4]]	Indeterminate
mub[[49]]	T[[4]]	Indeterminate
mub[[50]]	T[[4]]	Indeterminate
mub[[51]]	T[[4]]	Indeterminate
mub[[52]]	T[[4]]	Indeterminate
mub[[53]]	T[[4]]	Indeterminate
mub[[54]]	T[[4]]	Indeterminate
mub[[55]]	T[[4]]	Indeterminate
mub[[56]]	T[[4]]	Indeterminate
mub[[57]]	T[[4]]	Indeterminate
mub[[58]]	T[[4]]	Indeterminate
mub[[59]]	T[[4]]	Indeterminate
mub[[60]]	T[[4]]	Indeterminate
mub[[61]]	T[[4]]	Indeterminate
mub[[62]]	T[[4]]	Indeterminate
mub[[63]]	T[[4]]	Indeterminate
mub[[64]]	T[[4]]	Indeterminate
mub[[65]]	T[[4]]	Indeterminate
mub[[66]]	T[[4]]	Indeterminate
mub[[67]]	T[[4]]	Indeterminate
mub[[68]]	T[[4]]	Indeterminate
mub[[69]]	T[[4]]	Indeterminate
mub[[70]]	T[[4]]	Indeterminate
mub[[71]]	T[[4]]	Indeterminate
mub[[72]]	T[[4]]	Indeterminate
mub[[73]]	T[[4]]	Indeterminate
mub[[74]]	T[[4]]	-0.3109714559994721
mub[[75]]	T[[4]]	-2.3963458356805853
mub[[76]]	T[[4]]	0.22714611160706177
mub[[77]]	T[[4]]	-2.396345835680546
mub[[78]]	T[[4]]	0.19157784713811965
mub[[79]]	T[[4]]	-1.0019209938285571
mub[[80]]	T[[4]]	1.1480697371604809
mub[[81]]	T[[4]]	7.125290083877362
mub[[82]]	T[[4]]	2.2896466940468105
mub[[83]]	T[[4]]	-0.2701340066503283
mub[[84]]	T[[4]]	3.5970754839704933
mub[[85]]	T[[4]]	0.926524091685134
mub[[86]]	T[[4]]	1.2804558190607092
mub[[87]]	T[[4]]	0.9882467320150994
mub[[88]]	T[[4]]	0.9903492295156908
mub[[1]]	T[[5]]	Indeterminate
mub[[2]]	T[[5]]	Indeterminate
mub[[3]]	T[[5]]	Indeterminate
mub[[4]]	T[[5]]	Indeterminate
mub[[5]]	T[[5]]	-2.43268392689851
mub[[6]]	T[[5]]	Indeterminate
mub[[7]]	T[[5]]	Indeterminate
mub[[8]]	T[[5]]	Indeterminate
mub[[9]]	T[[5]]	0.9082868845344696
mub[[10]]	T[[5]]	Indeterminate
mub[[11]]	T[[5]]	Indeterminate
mub[[12]]	T[[5]]	Indeterminate
mub[[13]]	T[[5]]	Indeterminate
mub[[14]]	T[[5]]	Indeterminate
mub[[15]]	T[[5]]	Indeterminate
mub[[16]]	T[[5]]	Indeterminate
mub[[17]]	T[[5]]	Indeterminate
mub[[18]]	T[[5]]	Indeterminate
