T_mu,σ,ω₀,n_B,P,ϵ
"(72.60504201680672, 531.2732592987212)",92.42498313078161,0.22427709704400833,0.002547265514764125,0.18200078303095665,1.1712932692970148
"(73.61344537815127, 531.2732592987212)",92.36786885016423,0.24838113393868214,0.0028210312392079185,0.20412083816458668,1.2946176228729147
"(74.6218487394958, 531.2732592987212)",92.30687304519837,0.27445278152828906,0.003117144438876557,0.2283606215577777,1.4276948641890541
"(75.63025210084034, 531.2732592987212)",92.2418828683069,0.302600304617253,0.0034368347498157556,0.25486837816569125,1.57103002104003
"(76.63865546218487, 531.2732592987212)",92.17279118173806,0.33293453663942557,0.003781360981719744,0.28379869921295353,1.725137274130307
"(77.64705882352942, 531.2732592987212)",92.09949670034385,0.365568736237498,0.004152009489007069,0.3153125764166463,1.8905390374473572
"(78.65546218487395, 531.2732592987212)",92.0219040539571,0.4006184278840636,0.004550092360647304,0.34957744526624557,2.06776495328506
"(79.66386554621849, 531.2732592987212)",91.93992377161845,0.4382012272134022,0.004976945436336706,0.38676721677602166,2.2573508065384766
"(80.67226890756304, 531.2732592987212)",91.85347219227478,0.4784366519934619,0.005433926159580251,0.4270622974421687,2.4598373641466145
"(81.68067226890757, 531.2732592987212)",91.76247130680093,0.5214459199725512,0.005922411281700748,0.470649596850338,2.675769147686335
"(82.6890756302521, 531.2732592987212)",91.66684853808407,0.5673517350562712,0.006443794433307015,0.5177225230025861,2.9056931478313883
"(83.69747899159664, 531.2732592987212)",91.56653646667053,0.6162780634828174,0.006999483582166087,0.5684809652041177,3.150157490901148
"(84.70588235294119, 531.2732592987212)",91.46147250916688,0.6683499018841843,0.007590898398919035,0.6231312644240555,3.4097100689751048
"(85.71428571428572, 531.2732592987212)",91.35159855784511,0.7236930392262961,0.008219467553275427,0.6818861716342938,3.6848971450944275
"(86.72268907563026, 531.2732592987212)",91.23686058921986,0.7824338147583906,0.008886625964880919,0.7449647941496473,3.9762619463812814
"(87.73109243697479, 531.2732592987212)",91.11720824896148,0.844698874189033,0.009593812034046512,0.8125925306803881,4.284343257746796
"(88.73949579831933, 531.2732592987212)",90.99259442056051,0.9106149263212157,0.010342464877688147,0.8850009954232351,4.609674029328696
"(89.74789915966386, 531.2732592987212)",90.86297478431395,0.9803085023930931,0.011134021596007588,0.9624279321430613,4.9527800102702395
"(90.7563025210084, 531.2732592987212)",90.72830737255303,1.0539057203457136,0.011969914595083498,1.0451171188343946,5.314178421622948
"(91.76470588235293, 531.2732592987212)",90.58855212611711,1.1315320561737892,0.012851568990016573,1.1333182639569286,5.694376680471551
"(92.77310924369748, 531.2732592987212)",90.44367045736246,1.2133121243770453,0.013780400111316057,1.2272868952041311,6.093871186375211
"(93.78151260504201, 531.2732592987212)",90.29362482297361,1.299369469458702,0.01475781113681915,1.3272842419272541,6.513146180845622
"(94.78991596638654, 531.2732592987212)",90.13837831058528,1.389826370177803,0.015785190868459666,1.4335771120570378,6.952672689281941
"(95.7983193277311, 531.2732592987212)",89.97789424198669,1.4848036581101265,0.016863911671540017,1.5464377651381742,7.412907553126637
"(96.80672268907563, 531.2732592987212)",89.81213579558411,1.5844205518198269,0.01799532759130657,1.6661437820998735,7.894292559481774
"(97.81512605042016, 531.2732592987212)",89.641065650796,1.6887945076539432,0.019180772658323884,1.7929779334421405,8.397253672613386
"(98.8235294117647, 531.2732592987212)",89.46464565639218,1.7980410879239188,0.020421559391322352,1.9272280466579605,8.922200371132275
"(99.83193277310924, 531.2732592987212)",89.28283652543489,1.912273846847528,0.021718977501765373,2.069186874274479,9.469525091724007
"(100.84033613445378, 531.2732592987212)",89.09559755914582,2.0316042343045018,0.023074292800736487,2.2191519634831836,10.039602778777109
"(101.84873949579831, 531.2732592987212)",88.90288640264586,2.1561415170268985,0.024488746303846263,2.377425528492199,10.632790536491717
"(102.85714285714285, 531.2732592987212)",88.70465883547408,2.2859927164613985,0.025963553525492074,2.544314326505907,11.24942737795907
"(103.8655462184874, 531.2732592987212)",88.50086860085042,2.421262562014448,0.027499903947832013,2.7201295383205215,11.889834062445962
"(104.87394957983193, 531.2732592987212)",88.29146727772937,2.562053457954679,0.029098960644873783,2.905186654017463,12.55431300998985
"(105.88235294117646, 531.2732592987212)",88.07640420086447,2.7084654616594874,0.03076186003540584,3.099805364761399,13.243148278339739
"(106.89075630252101, 531.2732592987212)",87.8556264345776,2.86059627036726,0.03248971173253418,3.3043094606655954,13.95660558515374
"(107.89915966386555, 531.2732592987212)",87.62907880707556,3.018541212621158,0.0342835984511381,3.519026735328057,14.694932354296672
"(108.90756302521008, 531.2732592987212)",87.39670401412697,3.1823932425237356,0.03614457591944157,3.7442888968706387,15.458357757821158
"(109.91596638655462, 531.2732592987212)",87.15844279801622,3.3522429252918435,0.03807367276130028,3.9804314852512652,16.247092736117676
"(110.92436974789916, 531.2732592987212)",86.91423421716014,3.5281784197243313,0.04007189025072541,4.2277937954586395,17.061329944304898
"(111.9327731092437, 531.2732592987212)",86.66401601266442,3.7102854401194,0.04214020190252902,4.486718805611987,17.901243606650777
"(112.94117647058823, 531.2732592987212)",86.40772508754918,3.898647197253639,0.044279552797347535,4.75755310895896,18.766989225977674
"(113.94957983193277, 531.2732592987212)",86.14529811143062,4.093344308309932,0.0464908585586336,5.040646848114558,19.658703105926563
"(114.95798319327731, 531.2732592987212)",85.87667226564095,4.294454667412195,0.048775003882230834,5.336353649752594,20.57650163506796
"(115.96638655462185, 531.2732592987212)",85.60178614446248,4.502053267355194,0.05113284051164096,5.645030557283911,21.520480278537274
"(116.97478991596638, 531.2732592987212)",85.32058082833028,4.716211962511745,0.05356518454520097,5.967037958819715,22.490712219446692
"(117.98319327731092, 531.2732592987212)",85.03300114489556,4.936999162367194,0.056072812955349015,6.3027395069278676,23.487246589907965
"(118.99159663865547, 531.2732592987212)",84.73899713284813,5.1644794448757105,0.0586564591972525,6.6525020267202715,24.510106229926517
"(120.0, 531.2732592987212)",84.4385257212481,5.398713078943503,0.061316807785329414,7.016695407631048,25.55928491427411
"(0.0, 534.6410161513776)",93.0000000000112,0.0,0.0,3.971889227456797e-12,-3.971889227456797e-12
"(1.0084033613445378, 534.6410161513776)",93.00000000000774,6.0479213848897894e-176,6.8690302232981e-178,7.943778454913594e-12,-7.943778454913594e-12
"(2.0168067226890756, 534.6410161513776)",93.00000000000774,2.032201469184844e-88,2.308107599814212e-90,7.943778454913594e-12,-7.943778454913594e-12
"(3.0252100840336134, 534.6410161513776)",93.00000000000774,3.9586586829198985e-59,4.4961143516806414e-61,7.943778454913594e-12,-7.943778454913594e-12
"(4.033613445378151, 534.6410161513776)",93.00000000000774,1.9866223704158362e-44,2.256340358296784e-46,7.943778454913594e-12,-7.943778454913594e-12
"(5.04201680672269, 534.6410161513776)",93.00000000000774,1.4181532965393865e-35,1.6106918782774495e-37,7.943778454913594e-12,-7.943778454913594e-12
"(6.050420168067227, 534.6410161513776)",93.00000000000774,1.1920088110994955e-29,1.3538444084699246e-31,7.943778454913594e-12,-7.943778454913594e-12
"(7.0588235294117645, 534.6410161513776)",93.00000000000774,2.108317268922049e-25,2.3945574220863333e-27,7.943778454913594e-12,-7.943778454912313e-12
"(8.067226890756302, 534.6410161513776)",93.00000000000774,3.3232827062858977e-22,3.774475211739175e-24,7.943778454913594e-12,-7.943778452895605e-12
"(9.07563025210084, 534.6410161513776)",93.00000000000774,1.0420228028833917e-19,1.1834952326237417e-21,7.943778454913594e-12,-7.9437778221685e-12
"(10.08403361344538, 534.6410161513776)",92.9999999999875,1.0528118373770772e-17,1.19574906321993e-19,3.971889227456797e-12,-3.971825297807375e-12
"(11.092436974789916, 534.6410161513776)",93.00000000001367,4.660828529801525e-16,5.293615772986491e-18,3.971889227456797e-12,-3.969059043340812e-12
"(12.100840336134453, 534.6410161513776)",93.00000000000088,8.403130525457914e-15,1.260659765136086e-16,7.943778454913594e-12,-7.876378413128243e-12
"(13.109243697478991, 534.6410161513776)",92.99999999999149,1.6392470478386976e-13,1.8618028903410868e-15,7.943778454913594e-12,-6.948382265748063e-12
"(14.117647058823529, 534.6410161513776)",93.0000000000112,0.0,1.8876729630882263e-14,4.2201323041728465e-12,5.872141607296866e-12
"(15.126050420168067, 534.6410161513776)",92.99999999996324,1.2465705105244597e-11,1.4158137924167086e-13,1.0053844607000017e-11,6.564136785888045e-11
"(16.134453781512605, 534.6410161513776)",92.99999999977088,7.315337238405221e-11,8.308519470757352e-13,1.340512614266669e-11,4.3080240311325496e-10
"(17.142857142857142, 534.6410161513776)",92.99999999895778,3.506185146766902e-10,3.982209788895755e-12,7.223873532437049e-11,2.0568139527388187e-9
"(18.15126050420168, 534.6410161513776)",92.99999999578291,1.419180733393473e-9,1.6118588072689327e-11,2.925544659098647e-10,8.325103840198232e-9
"(19.159663865546218, 534.6410161513776)",92.99999998524076,4.981035722014559e-9,5.657296571841339e-11,1.0879252837080882e-9,2.9158302594681496e-8
"(20.16806722689076, 534.6410161513776)",92.99999995417515,1.5483648824306162e-8,1.7585819155280948e-10,3.5507448478080185e-9,9.047025738252964e-8
"(21.176470588235297, 534.6410161513776)",92.99999987184243,4.336600516660151e-8,4.925368257833815e-10,1.0430181111301548e-8,2.5290020791749953e-7
"(22.18487394957983, 534.6410161513776)",92.99999967252347,1.109817259957777e-7,1.260493947549945e-9,2.796780975206032e-8,6.459439552187035e-7
"(23.19327731092437, 534.6410161513776)",92.99999922645274,2.625594551094157e-7,2.982063948534948e-9,6.917976001153696e-8,1.5251539396615771e-6
"(24.201680672268907, 534.6410161513776)",92.99999829444572,5.798156380995413e-7,6.585355345330664e-9,1.5938061963785068e-7,3.3614204539076412e-6
"(25.210084033613445, 534.6410161513776)",92.99999646106106,1.2049821373985212e-6,1.3685790858527747e-8,3.450198954445717e-7,6.971965235993937e-6
"(26.218487394957982, 534.6410161513776)",92.99999304153664,2.3730164429222136e-6,2.6951940392930325e-8,7.066431567106813e-7,1.3702969642216946e-5
"(27.22689075630252, 534.6410161513776)",92.99998695804538,4.454612213042278e-6,5.0594020617732456e-8,1.3775219333588813e-6,2.5672116660889347e-5
"(28.235294117647058, 534.6410161513776)",92.99997658156835,8.011331173382627e-6,9.099006494336295e-8,2.569135495415881e-6,4.607788528558353e-5
"(29.243697478991596, 534.6410161513776)",92.99995953730892,1.3863760994233043e-5,1.5746003827850585e-7,4.6047065067321234e-6,7.957988836172306e-5
"(30.252100840336134, 534.6410161513776)",92.99993247276763,2.317310672639987e-5,2.6319252572901676e-7,7.962089236616785e-6,0.00013275143016259233
"(31.260504201680675, 534.6410161513776)",92.99989078943497,3.753608992186462e-5,4.2632256559968827e-7,1.3326948688218041e-5,0.00021460258099226161
"(32.26890756302521, 534.6410161513776)",92.99982834020574,5.9092502884500754e-5,6.711532152088235e-7,2.165710445927864e-5,0.00033716893251323096
"(33.27731092436975, 534.6410161513776)",92.99973709645491,9.064428310481162e-5,1.0295079591575848e-6,3.4258608184277065e-5,0.000516158573235665
"(34.285714285714285, 534.6410161513776)",92.9996067896165,0.0001357845638456263,1.5421964234431294e-6,5.2873845002354065e-5,0.0007716476179323008
"(35.294117647058826, 534.6410161513776)",92.99942453323894,0.00019903484043526146,2.2605722651125034e-6,7.978176691264137e-5,0.0011288128859907288
"(36.30252100840336, 534.6410161513776)",92.99917443172662,0.00028598817801043223,3.2481596787087478e-6,0.00011790994125882673,0.0016186894499879503
"(37.3109243697479, 534.6410161513776)",92.99883718299571,0.00040345627669793026,4.582323714251813e-6,0.0001709579488871863,0.0022789402580349577
"(38.319327731092436, 534.6410161513776)",92.9983896817304,0.000559618199301796,6.3559594773833875e-6,0.00024353160359269596,0.003154625030012537
"(39.32773109243698, 534.6410161513776)",92.99780463014068,0.0007641686440564857,8.679176162550951e-6,0.0003412868243730588,0.004298956738529996
"(40.33613445378152, 534.6410161513776)",92.99705016287457,0.0010284637972766224,1.1680953599435688e-5,0.00047108247794631013,0.005774034424073078
"(41.34453781512605, 534.6410161513776)",92.99608949209009,0.001365663012304443,1.551075139584842e-5,0.0006411408302910882,0.007651543057256708
"(42.352941176470594, 534.6410161513776)",92.99488057835046,0.0017908648159468844,2.0340053654125053e-5,0.0008612145257386073,0.010013412428476353
"(43.36134453781513, 534.6410161513776)",92.9933758324914,0.002321236025970462,2.636383544514338e-5,0.0011427590023397678,0.012952428769699395
"(44.36974789915966, 534.6410161513776)",92.99152185297842,0.0029761330586354153,3.38019405794528e-5,0.0014991088884306091,0.01657279497085652
"(45.3781512605042, 534.6410161513776)",92.98925920265931,0.003777214800772238,4.290036357112225e-5,0.0019456575922243366,0.020990636380704003
"(46.38655462184874, 534.6410161513776)",92.98652222864021,0.00474854670491615,5.3932431916178636e-5,0.0025000387236854982,0.026334451479495233
"(47.39495798319327, 534.6410161513776)",92.98323892813967,0.005916696029807582,6.719988780269153e-5,0.0031823084505428587,0.032745507849546704
"(48.403361344537814, 534.6410161513776)",92.97933086311947,0.0073108183836269386,8.303387104063527e-5,0.0040151280687842905,0.04037818511936339
"(49.41176470588235, 534.6410161513776)",92.97471312598314,0.008962735928757818,0.00010179580728558476,0.005023945680097202,0.04940026816701764
"(50.42016806722689, 534.6410161513776)",92.96929435837976,0.01090700776943844,0.0001238782074787938,0.006237176676625092,0.05999319404884841
"(51.42857142857142, 534.6410161513776)",92.96297682465494,0.01318099316568795,0.00014970538580992413,0.0076863821672925265,0.07235225742545934
"(52.436974789915965, 534.6410161513776)",92.95565654172651,0.01582490829455809,0.0001797341043928494,0.009406445254841547,0.08668677895480922
"(53.445378151260506, 534.6410161513776)",92.94722346598398,0.018881877316357987,0.00021445415325902742,0.011435744539372307,0.10322024187691739
"(54.45378151260504, 534.6410161513776)",92.93756173809156,0.022397978495122456,0.0002543888741785586,0.013816324714833156,0.12219040147359636
"(55.46218487394958, 534.6410161513776)",92.92654998615286,0.026422286073089853,0.00030009563625666054,0.016594064258708432,0.14384937165214673
"(56.470588235294116, 534.6410161513776)",92.91406168642864,0.031006908513013406,0.00035216627027748366,0.019818839939850588,0.16846369265554395
"(57.47899159663866, 534.6410161513776)",92.89996558081974,0.0362070235976439,0.0004112274673522828,0.023544688200311404,0.19631438281427052
"(58.48739495798319, 534.6410161513776)",92.88412614947752,0.04208091072074692,0.0004779411456703183,0.027829963408565698,0.22769697637316688
"(59.49579831932773, 534.6410161513776)",92.86640413541429,0.048689980526405566,0.0005530047871323431,0.03273749299765676,0.2629215483313554
"(60.50420168067227, 534.6410161513776)",92.846657117797,0.0560988018120977,0.000637151742906242,0.03833472951283965,0.3023127257571749
"(61.5126050420168, 534.6410161513776)",92.82474012851695,0.06437512566409989,0.0007311515075504733,0.04469389959379483,0.34620968536360186
"(62.52100840336135, 534.6410161513776)",92.80050630661873,0.07358990580831953,0.0008358099501505973,0.05189214964304496,0.3949661314149026
"(63.529411764705884, 534.6410161513776)",92.77380758265426,0.08381731519726784,0.0009519695027095897,0.060011688432045136,0.4489502538417315
"(64.53781512605042, 534.6410161513776)",92.74449538505324,0.0951347574345722,0.0010805092899030333,0.06913992621610658,0.5085446584986546
"(65.54621848739495, 534.6410161513776)",92.71242135883716,0.10762287217798629,0.0012223451904463068,0.07936961015260856,0.5741462645553541
"(66.5546218487395, 534.6410161513776)",92.67743808630016,0.12136553328478852,0.0013784298160281754,0.09079895584835607,0.6461661616863041
"(67.56302521008404, 534.6410161513776)",92.6393997987501,0.13644983838750435,0.0015497523929134218,0.10353177444923645,0.7250294196810243
"(68.57142857142857, 534.6410161513776)",92.59816306768744,0.15296608853133986,0.001737338530682788,0.11767759494846629,0.8111748424947208
"(69.57983193277312, 534.6410161513776)",92.55358746460936,0.1710077564880386,0.0019422498623374287,0.13335178107842247,0.9050546589415337
"(70.58823529411765, 534.6410161513776)",92.50553617757639,0.19067144241585687,0.002165583540707878,0.15067564213193707,1.0071341426328213
"(71.59663865546219, 534.6410161513776)",92.45387657486015,0.21205681562009093,0.0024084715769874614,0.169776537114418,1.1178911541778693
"(72.60504201680672, 534.6410161513776)",92.39848070608484,0.2352665413275912,0.0026720800090613305,0.19078797146940546,1.2378155998129265
"(73.61344537815127, 534.6410161513776)",92.3392257331429,0.260406191580189,0.0029576078894632597,0.21384968555774167,1.3674088018422268
"(74.6218487394958, 534.6410161513776)",92.27599428448909,0.2875841395974431,0.003266286085582504,0.23910773426974624,1.507182777567189
"(75.63025210084034, 534.6410161513776)",92.2086747289996,0.3169114372139775,0.0035993758876373522,0.2667145569176821,1.6576594251595187
"(76.63865546218487, 534.6410161513776)",92.13716136635891,0.3485016753205931,0.003958167423611155,0.2968290367722648,1.8193696166844833
"(77.64705882352942, 534.6410161513776)",92.06135453440763,0.3824708275112918,0.004343977883446768,0.32961654957854486,1.9928522001665456
"(78.65546218487395, 534.6410161513776)",91.98116063446851,0.41893707748525794,0.004758149558734791,0.3652490005018007,2.178652914580397
"(79.66386554621849, 534.6410161513776)",91.89649207837078,0.4580206310355066,0.005202047707342654,0.4039048488972328,2.3773232234243875
"(80.67226890756304, 534.6410161513776)",91.80726716207187,0.49984351375706976,0.0056770582558506935,0.4457691208265038,2.589419073832078
"(81.68067226890757, 534.6410161513776)",91.71340987181627,0.5445293558891392,0.0061845853558598705,0.4910334086575705,2.81549959047428
"(82.6890756302521, 534.6410161513776)",91.61484963042192,0.59220316592264,0.006726048812701001,0.5398958580419765,3.0561257138642532
"(83.69747899159664, 534.6410161513776)",91.5115209911276,0.6429910948461216,0.007302881407817419,0.5925611418598791,3.3118587948486287
"(84.70588235294119, 534.6410161513776)",91.40336328742376,0.6970201930528857,0.007916526137795865,0.6492404216899934,3.583259157010129
"(85.71428571428572, 534.6410161513776)",91.29032024696075,0.7544181620853015,0.008568433394759907,0.7101512966744974,3.870884640325337
"(86.72268907563026, 534.6410161513776)",91.17233957759213,0.8153131034849901,0.009260058113897105,0.7755177405727796,4.175289139061978
"(87.73109243697479, 534.6410161513776)",91.04937253329183,0.8798332670749489,0.009992856914511903,0.8455700271923218,4.497021147837642
"(88.73949579831933, 534.6410161513776)",90.92137346696039,0.9481068010223751,0.010768285261354269,0.9205446451533217,4.836622329185027
"(89.74789915966386, 534.6410161513776)",90.78829937656016,1.020261506027235,0.011587794672745629,1.0006842026245435,5.194626116165699
"(90.7563025210084, 534.6410161513776)",90.65010945060702,1.0964245958887149,0.012452830001189533,1.0862373228567974,5.5715563629395355
"(91.76470588235293, 534.6410161513776)",90.50676461787245,1.176722466658104,0.013364826811443482,1.1774585317341626,5.967926055423156
"(92.77310924369748, 534.6410161513776)",90.35822710568654,1.26128047642456,0.014325208879492317,1.2746081380098608,6.384236093902649
"(93.78151260504201, 534.6410161513776)",90.2044600111066,1.350222737619236,0.015335385833503197,1.3779521078089534,6.820974157288636
"(94.78991596638654, 534.6410161513776)",90.04542688780519,1.4436719235372757,0.01639675095642118,1.4877619341730057,7.2786136587490855
"(95.7983193277311, 534.6410161513776)",89.88109135182425,1.5417490905386892,0.017510679166573798,1.604314503083051,7.757612800034722
"(96.80672268907563, 534.6410161513776)",89.71141670875676,1.6445735171196099,0.018678525189895493,1.727891957123002,8.258413730611828
"(97.81512605042016, 534.6410161513776)",89.53636560500998,1.7522625607260345,0.019901621933664813,1.8587815579699916,8.781441815705108
"(98.8235294117647, 534.6410161513776)",89.35589970525102,1.8649315328975076,0.021181279068427906,1.997275548939575,9.327105015590627
"(99.83193277310924, 534.6410161513776)",89.16997939893349,1.9826935928889833,0.022518781819789987,2.1436710188049144,9.895793375818773
"(100.84033613445378, 534.6410161513776)",88.97856353830215,2.1056596595925914,0.02391538996805238,2.298269767910476,10.487878626265509
"(101.84873949579831, 534.6410161513776)",88.78160921130619,2.2339383410704277,0.025372337047868444,2.46137817765215,11.103713883755479
"(102.85714285714285, 534.6410161513776)",88.57907155262342,2.3676358806190603,0.026890829735662772,2.633307084270966,11.743633450757459
"(103.8655462184874, 534.6410161513776)",88.37090359734772,2.5068561176921866,0.028472047405802732,2.8143716577127074,12.40795269923586
"(104.87394957983193, 534.6410161513776)",88.15705618191296,2.65170046154808,0.03011714183129523,3.004891286343577,13.096968025915265
"(105.88235294117646, 534.6410161513776)",87.93747789800085,2.8022678748704744,0.031827236997758454,3.2051894678549377,13.810956861917363
"(106.89075630252101, 534.6410161513776)",87.71211510615973,2.9586548639848185,0.033603428992300885,3.415593706807807,14.5501777158066
"(107.89915966386555, 534.6410161513776)",87.48091201676243,3.120955471651857,0.03544678592167281,3.636435418827911,15.314870225635586
"(108.90756302521008, 534.6410161513776)",87.24381084692936,3.289261267746393,0.03735834780639975,3.8680498413296567,16.105255191620493
"(109.91596638655462, 534.6410161513776)",87.00075206363404,3.4636613323352843,0.03933912638858702,4.110775950337817,16.92153455656382
"(110.92436974789916, 534.6410161513776)",86.75167472398924,3.64424222497105,0.041390104783167285,4.364956382670278,17.763891297214276
"(111.9327731092437, 534.6410161513776)",86.49651692529581,3.8310879331728556,0.04351223689276348,4.6309373623755485,18.632489184990977
"(112.94117647058823, 534.6410161513776)",86.23521637850679,4.024279792279304,0.04570644649740475,4.909068630075583,19.527472369965462
"(113.94957983193277, 534.6410161513776)",85.96771111965586,4.223896368093243,0.0479736259216435,5.199703373272774,20.448964737940774
"(114.95798319327731, 534.6410161513776)",85.69394037509198,4.430013292900212,0.05031463417210703,5.503198155436963,21.397068985623164
"(115.96638655462185, 534.6410161513776)",85.41384559636427,4.642703044850521,0.05273029443179199,5.819912841064455,22.371865355910142
"(116.97478991596638, 534.6410161513776)",85.1273716809203,4.862034660093762,0.05522139079058339,6.1502105136187835,23.373409971951045
"(117.98319327731092, 534.6410161513776)",84.83446839385968,5.088073366760195,0.05778866408813421,6.494457382513663,24.401732707597034
"(118.99159663865547, 534.6410161513776)",84.53509200426271,5.3208801298739425,0.0604328067451412,6.853022675036016,25.4568345320661
"(120.0, 534.6410161513776)",84.22920714688249,5.560511096648884,0.06315445646319227,7.2262785084671535,26.538684269501896
"(0.0, 537.2349499457682)",93.00000000001167,0.0,0.0,7.943778454913594e-12,-7.943778454913594e-12
"(1.0084033613445378, 537.2349499457682)",93.00000000000774,7.920112961756633e-175,8.99540384935654e-177,7.943778454913594e-12,-7.943778454913594e-12
"(2.0168067226890756, 537.2349499457682)",93.00000000000774,7.354262428664863e-88,8.352729421772473e-90,7.943778454913594e-12,-7.943778454913594e-12
"(3.0252100840336134, 537.2349499457682)",93.00000000000774,9.33102032991471e-59,1.0597866040375558e-60,7.943778454913594e-12,-7.943778454913594e-12
"(4.033613445378151, 537.2349499457682)",93.00000000000774,3.7792112348854437e-44,4.292303841326301e-46,7.943778454913594e-12,-7.943778454913594e-12
"(5.04201680672269, 537.2349499457682)",93.00000000000774,2.372203007996212e-35,2.694270166651713e-37,7.943778454913594e-12,-7.943778454913594e-12
"(6.050420168067227, 537.2349499457682)",93.00000000000774,1.8300797951405272e-29,2.078544449197001e-31,7.943778454913594e-12,-7.943778454913594e-12
"(7.0588235294117645, 537.2349499457682)",93.00000000000774,3.0445834042436864e-25,3.457937709498552e-27,7.943778454913594e-12,-7.943778454911736e-12
"(8.067226890756302, 537.2349499457682)",93.00000000000774,4.583636921791764e-22,5.205944082997046e-24,7.943778454913594e-12,-7.943778452116778e-12
"(9.07563025210084, 537.2349499457682)",93.00000000000774,1.386769445750948e-19,1.575047132608854e-21,7.943778454913594e-12,-7.943777608743227e-12
"(10.08403361344538, 537.2349499457682)",93.00000000001167,0.0,1.5465158908806027e-19,7.943778454913594e-12,-7.94369537067487e-12
"(11.092436974789916, 537.2349499457682)",93.00000000001167,0.0,6.688225457710954e-18,7.943778454913594e-12,-7.940185306444594e-12
"(12.100840336134453, 537.2349499457682)",92.99999999999497,1.3753203979005461e-14,1.562043680562007e-16,7.943778454913594e-12,-7.859860009059611e-12
"(13.109243697478991, 537.2349499457682)",93.00000000001167,0.0,2.2691740453052306e-15,7.943778454913594e-12,-6.724698850265802e-12
"(14.117647058823529, 537.2349499457682)",93.00000000001167,0.0,2.2684160622304972e-14,8.316143069987669e-12,3.87058082649811e-12
"(15.126050420168067, 537.2349499457682)",92.99999999996001,1.4797661169195223e-11,1.680669693538484e-13,1.0426209222074092e-11,7.986524064627763e-11
"(16.134453781512605, 537.2349499457682)",92.99999999975996,8.591239396451585e-11,9.75764718381827e-13,1.973532459892596e-11,5.044795850397816e-10
"(17.142857142857142, 537.2349499457682)",92.99999999880275,4.078957438602832e-10,4.632745722361865e-12,9.135345223150632e-11,2.397519464033042e-9
"(18.15126050420168, 537.2349499457682)",92.9999999951356,1.6371981470937831e-9,1.8594758162601934e-11,3.454302412503833e-10,9.644323729488732e-9
"(19.159663865546218, 537.2349499457682)",92.99999998309978,5.703175017879857e-9,6.477478636554177e-11,1.2450631512693477e-9,3.3554215959570317e-8
"(20.16806722689076, 537.2349499457682)",92.99999994788288,1.7608830472290104e-8,1.9999530584521176e-10,4.037549521248192e-9,1.0340691860389275e-7
"(21.176470588235297, 537.2349499457682)",92.9999998551272,4.90170037506583e-8,5.567190093728046e-10,1.1797255734776835e-8,2.872916533994795e-7
"(22.18487394957983, 537.2349499457682)",92.99999963188259,1.24747189573152e-7,1.4168375560952533e-9,3.1440358030702784e-8,7.297342954994153e-7
"(23.19327731092437, 537.2349499457682)",92.99999913492846,2.93629157470098e-7,3.3349434106777183e-9,7.734832257241695e-8,1.7142998337349967e-6
"(24.201680672268907, 537.2349499457682)",92.99999810148802,6.454129120140581e-7,7.330387610812511e-9,1.7741560328281005e-7,3.7607248178951287e-6
"(25.210084033613445, 537.2349499457682)",92.99999607753378,1.3355693838874542e-6,1.516895786057367e-8,3.82414736034924e-7,7.76687958091984e-6
"(26.218487394957982, 537.2349499457682)",92.99999231788594,2.6197988610616156e-6,2.9754813943837475e-8,7.80126210457091e-7,1.520519976930608e-5
"(27.22689075630252, 537.2349499457682)",92.99998565442169,4.8998838716421915e-6,5.565126968865003e-8,1.5152191408532767e-6,2.838258794474707e-5
"(28.235294117647058, 537.2349499457682)",92.99997432825059,8.78219236054527e-6,9.974525280952826e-8,2.8163328481712647e-6,5.077030305228365e-5
"(29.243697478991596, 537.2349499457682)",92.99995578423749,1.5149686477177835e-5,1.7206515703771212e-7,5.031802514145169e-6,8.740761351442085e-5
"(30.252100840336134, 537.2349499457682)",92.99992642721844,2.5247764698163828e-5,2.867558087215133e-7,8.674916500733077e-6,0.00014538032604442743
"(31.260504201680675, 537.2349499457682)",92.99988134069643,4.078370724799652e-5,4.6320793521220436e-7,1.4479988999799518e-5,0.00023437150288841175
"(32.26890756302521, 537.2349499457682)",92.99981397143964,6.403895167022675e-5,7.273333538787801e-7,2.3469930929746798e-5,0.00036727896703520735
"(33.27731092436975, 537.2349499457682)",92.99971578327511,9.799293509299035e-5,1.1129715318364094e-6,3.703593360483163e-5,0.0005608912715923668
"(34.285714285714285, 537.2349499457682)",92.99957588607815,0.0001464568309603138,1.6634085237586367e-6,5.7029449373529956e-5,0.0008366117456273055
"(35.294117647058826, 537.2349499457682)",92.99938064581494,0.00021421519924642185,2.432985788431465e-6,8.586645656555309e-5,0.0012212185417011902
"(36.30252100840336, 537.2349499457682)",92.99911328260659,0.00030717336897491865,3.4887741109391468e-6,0.0001266438719655798,0.0017476475128969048
"(37.3109243697479, 537.2349499457682)",92.99875346379477,0.0004325082802064711,4.9122868163586075e-6,0.00018326727286919917,0.002455784889036474
"(38.319327731092436, 537.2349499457682)",92.99827689942629,0.0005988205226139314,6.801206573884789e-6,0.00026058962052728394,0.0033932562527645405
"(39.32773109243698, 537.2349499457682)",92.99765494702925,0.0008162854075300291,9.271101223494118e-6,0.0003645594741714301,0.004616200127574583
"(40.33613445378152, 537.2349499457682)",92.99685423243643,0.001096801084907482,1.2457106039644131e-5,0.0005023782017408613,0.006190014537936481
